mask_type,split_num,method,method_name,variable,location,rmse,mae,r2,missing_count
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_daily,Gigantes Polygon,0.12240425416546606,0.08372580781550304,-0.7385164701808156,90
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_daily,Roxas Polygon,,,,0
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_raw,Gigantes Polygon,0.11572201402126842,0.0635269746072337,-0.4069671981987173,90
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,NDVI_raw,Roxas Polygon,,,,0
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,precip_mm_day,Gigantes Polygon,7.835474022810368,4.9050097206212415,0.010380047996996766,90
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,precip_mm_day,Roxas Polygon,,,,0
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_speed_ms,Gigantes Polygon,2.901652431803896,2.4000350901196565,-1.4376286519593062,90
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_u_ms,Gigantes Polygon,2.833739342062177,2.2474796706641924,0.03678982535267028,90
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_u_ms,Roxas Polygon,,,,0
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_v_ms,Gigantes Polygon,2.293059068348559,1.8295890156847443,0.03587808123427616,90
rolling_origin,3,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_v_ms,Roxas Polygon,,,,0
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,CHL,Gigantes Polygon,0.259773980865894,0.1793449315873016,-0.19680854230468658,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,CHL,Roxas Polygon,1.0335227157555027,0.6952042046373627,-0.08268110498756487,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,mlotst,Gigantes Polygon,1.0841122842909936,0.8929738658251783,0.3195850098205738,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,mlotst,Roxas Polygon,0.0,0.0,1.0,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,no3,Gigantes Polygon,0.015167428691568955,0.01279544536971917,0.6503649041248192,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,no3,Roxas Polygon,0.032521654516764496,0.028051838172503046,0.5776195496514771,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,o2,Gigantes Polygon,1.2590159086397121,0.9241429572649543,0.6256367575568114,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,o2,Roxas Polygon,1.3349770831530126,1.0617795103785121,0.0018073795489789157,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,po4,Gigantes Polygon,0.0021527993822992434,0.001779757622511111,-0.8199423721843722,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,po4,Roxas Polygon,0.00013783929249262464,0.0001196037248338217,-1.003252715118161,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,so,Gigantes Polygon,0.3391220077561849,0.28914266176378545,0.5149596990056404,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,so,Roxas Polygon,0.2859603074120073,0.24023022932501675,-0.07666533732917058,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,thetao,Gigantes Polygon,0.3236389725083884,0.2615878051412964,0.7873726642149543,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,thetao,Roxas Polygon,0.3394713717555114,0.25509503138261824,0.863611009522243,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,uo,Gigantes Polygon,0.09116634531772536,0.06387926469260188,0.0661128525809308,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,uo,Roxas Polygon,0.07404848948829153,0.05706745140500117,-0.06429015056021026,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,vo,Gigantes Polygon,0.06690383373091074,0.05638695199165365,-1.6424597606534586,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,vo,Roxas Polygon,0.026727310686296784,0.019551968140588967,-0.2968529821572048,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_daily,Gigantes Polygon,0.09825824157870867,0.05639200331725853,-0.12027272118245214,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_daily,Roxas Polygon,0.029775208240064525,0.024465183067651206,0.5310536637786898,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_raw,Gigantes Polygon,0.10138202498708747,0.046887860373389025,-0.07987609777594384,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_raw,Roxas Polygon,0.07521233610264033,0.07156212495273713,-0.4040036417780568,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,precip_mm_day,Gigantes Polygon,11.121315648226043,9.217184395047314,-0.9936560123379263,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,precip_mm_day,Roxas Polygon,11.400723764678993,9.106196376776449,-0.2914595109857183,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_speed_ms,Gigantes Polygon,1.5030682016858237,1.1933566979878538,0.3459150750086065,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_speed_ms,Roxas Polygon,0.8365255684923567,0.6663201039871917,0.35782947565277157,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_u_ms,Gigantes Polygon,2.8689621261873373,2.1679271598410157,0.012696009854456847,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_u_ms,Roxas Polygon,1.5999773761492508,1.1745589325155352,-0.04718707309353798,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_v_ms,Gigantes Polygon,2.8435466840976784,2.185887982857037,-0.4825938611401399,90
rolling_origin,3,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_v_ms,Roxas Polygon,1.5149035389912693,1.2016598772579519,-0.38859895914120046,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,CHL,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,CHL,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,mlotst,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,mlotst,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,no3,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,no3,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,o2,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,o2,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,po4,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,po4,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,so,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,so,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,thetao,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,thetao,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,uo,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,uo,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,vo,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,vo,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,NDVI_daily,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,NDVI_daily,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,NDVI_raw,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,NDVI_raw,Roxas Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,precip_mm_day,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,precip_mm_day,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,wind_speed_ms,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,wind_u_ms,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,wind_u_ms,Roxas Polygon,,,,0
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,wind_v_ms,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_regression,Cross-Location Linear Regression,wind_v_ms,Roxas Polygon,,,,0
rolling_origin,4,cross_location_knn,Cross-Location KNN,CHL,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,CHL,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,mlotst,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,mlotst,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,no3,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,no3,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,o2,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,o2,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,po4,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,po4,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,so,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,so,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,thetao,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,thetao,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,uo,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,uo,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,vo,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,vo,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,NDVI_daily,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,NDVI_daily,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,NDVI_raw,Gigantes Polygon,,,,0
rolling_origin,4,cross_location_knn,Cross-Location KNN,NDVI_raw,Roxas Polygon,,,,0
rolling_origin,4,cross_location_knn,Cross-Location KNN,precip_mm_day,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,precip_mm_day,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,wind_speed_ms,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,wind_speed_ms,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,wind_u_ms,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,wind_u_ms,Roxas Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,wind_v_ms,Gigantes Polygon,,,,90
rolling_origin,4,cross_location_knn,Cross-Location KNN,wind_v_ms,Roxas Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,CHL,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,CHL,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,mlotst,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,mlotst,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,no3,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,no3,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,o2,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,o2,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,po4,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,po4,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,so,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,so,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,thetao,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,thetao,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,uo,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,uo,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,vo,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,vo,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,NDVI_daily,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,NDVI_daily,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,NDVI_raw,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,NDVI_raw,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,precip_mm_day,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,precip_mm_day,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,wind_speed_ms,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,wind_u_ms,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,wind_u_ms,Roxas Polygon,,,,0
rolling_origin,4,distance_weighted,Distance-Weighted Average,wind_v_ms,Gigantes Polygon,,,,90
rolling_origin,4,distance_weighted,Distance-Weighted Average,wind_v_ms,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,CHL,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,CHL,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,mlotst,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,mlotst,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,no3,Gigantes Polygon,0.004095131091609361,0.0040293362,-181.57913810196533,90
rolling_origin,4,advection,Advection-Based,no3,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,o2,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,o2,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,po4,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,po4,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,so,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,so,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,thetao,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,thetao,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,uo,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,uo,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,vo,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,vo,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,NDVI_daily,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,NDVI_daily,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,NDVI_raw,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,NDVI_raw,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,precip_mm_day,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,precip_mm_day,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,wind_speed_ms,Gigantes Polygon,,,,0
rolling_origin,4,advection,Advection-Based,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,wind_u_ms,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,wind_u_ms,Roxas Polygon,,,,0
rolling_origin,4,advection,Advection-Based,wind_v_ms,Gigantes Polygon,,,,90
rolling_origin,4,advection,Advection-Based,wind_v_ms,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,CHL,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,CHL,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,mlotst,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,mlotst,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,no3,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,no3,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,o2,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,o2,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,po4,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,po4,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,so,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,so,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,thetao,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,thetao,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,uo,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,uo,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,vo,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,vo,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,NDVI_daily,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,NDVI_daily,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,NDVI_raw,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,NDVI_raw,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,precip_mm_day,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,precip_mm_day,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,wind_speed_ms,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,wind_speed_ms,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,wind_u_ms,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,wind_u_ms,Roxas Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,wind_v_ms,Gigantes Polygon,,,,0
rolling_origin,4,eof_pca,EOF/PCA Spatial Modes,wind_v_ms,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,CHL,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,CHL,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,mlotst,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,mlotst,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,no3,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,no3,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,o2,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,o2,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,po4,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,po4,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,so,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,so,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,thetao,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,thetao,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,uo,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,uo,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,vo,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,vo,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,NDVI_daily,Gigantes Polygon,,,,90
rolling_origin,4,kriging,Spatial Kriging,NDVI_daily,Roxas Polygon,,,,0
rolling_origin,4,kriging,Spatial Kriging,NDVI_raw,Gigantes Polygon,,,,90
